sigungu,sigungu_code,dong,dong_code,boundary_wkt,admin_dong_code,gu_code
구로구,11170,개봉3동,1117065,"POLYGON ((126.86518121933331 37.48815437387523, 126.85397991619827 37.47882533996402, 126.8503573371033 37.479551458733745, 126.84674307030883 37.48372082251853, 126.85022989832544 37.487654755354704, 126.85543498147837 37.48701623234419, 126.86518121933331 37.48815437387523))",1153076000,11530
구로구,11170,개봉2동,1117064,"POLYGON ((126.8507075760755 37.492409254364155, 126.8528533439373 37.49292365637293, 126.86627895796323 37.49120137793702, 126.87028318342011 37.49272176466726, 126.87039560729964 37.49229978033802, 126.86518121933331 37.48815437387523, 126.85543498147837 37.48701623234419, 126.85022989832544 37.487654755354704, 126.8507075760755 37.492409254364155))",1153075000,11530
구로구,11170,고척2동,1117062,"POLYGON ((126.8602448049945 37.50714262450898, 126.86484290038425 37.50319788568579, 126.85813664620464 37.49945310272366, 126.85509346787413 37.49677390632454, 126.84758421076914 37.50465623338784, 126.8521985385098 37.507310601432195, 126.8602448049945 37.50714262450898))",1153073000,11530
구로구,11170,고척1동,1117061,"POLYGON ((126.87335085283947 37.5028231455955, 126.87011807132725 37.49425767808731, 126.87028318342011 37.49272176466726, 126.86627895796323 37.49120137793702, 126.865188851797 37.49400704823152, 126.85964089403875 37.49464868215615, 126.85813664620464 37.49945310272366, 126.86484290038425 37.50319788568579, 126.87335085283947 37.5028231455955))",1153072000,11530
구로구,11170,구로5동,1117056,"POLYGON ((126.89594776782485 37.504675281309176, 126.89561850607332 37.494919707033155, 126.89091066041216 37.49248179702087, 126.88332369335458 37.50118999471856, 126.89208439615787 37.505360781548355, 126.89594776782485 37.504675281309176))",1153056000,11530
구로구,11170,구로4동,1117055,"POLYGON ((126.89091066041216 37.49248179702087, 126.89561850607332 37.494919707033155, 126.8974895759185 37.48922754431995, 126.88841661067802 37.48219105172914, 126.88820216446295 37.48204582221334, 126.88616257600926 37.48771092651104, 126.88987462636834 37.48814734711802, 126.89091066041216 37.49248179702087))",1153055000,11530
구로구,11170,구로3동,1117054,"POLYGON ((126.88841661067802 37.48219105172914, 126.8974895759185 37.48922754431995, 126.89965334502911 37.484789827364956, 126.90531975801812 37.48218087575429, 126.90156094129895 37.47753842789901, 126.90104536043339 37.47614746588584, 126.89825969686503 37.4757468558901, 126.89364846370364 37.48088630509854, 126.88841661067802 37.48219105172914))",1153054000,11530
구로구,11170,구로1동,1117052,"POLYGON ((126.87028318342011 37.49272176466726, 126.87011807132725 37.49425767808731, 126.88204161704058 37.49785461236459, 126.88224417295716 37.484538764380076, 126.8827497570056 37.48316340563878, 126.87683271502428 37.482576591607305, 126.87926901338844 37.4851363312754, 126.87174309157962 37.48971286459863, 126.87039560729964 37.49229978033802, 126.87028318342011 37.49272176466726))",1153052000,11530
구로구,11170,신도림동,1117051,"POLYGON ((126.88156402353862 37.513970034765684, 126.89506194948585 37.50665830681419, 126.89723167926884 37.50534888356761, 126.89594776782485 37.504675281309176, 126.89208439615787 37.505360781548355, 126.88332369335458 37.50118999471856, 126.87556919864359 37.505720626918, 126.88054908630636 37.51148026214697, 126.88156402353862 37.513970034765684))",1153051000,11530
강서구,11160,우장산동,1116074,"POLYGON ((126.84780974674173 37.5550261701609, 126.84636706669716 37.549233049770855, 126.84915810452722 37.546058387441256, 126.84252506006656 37.53882587999314, 126.84248643305253 37.538863842507546, 126.8383863682457 37.545174879396555, 126.84030371472114 37.55576848582496, 126.84780974674173 37.5550261701609))",1150061500,11500
강서구,11160,화곡1동,1116073,"POLYGON ((126.84248643305253 37.538863842507546, 126.84252506006656 37.53882587999314, 126.845776963825 37.53389168127725, 126.85098397861944 37.525098716169985, 126.84257291943153 37.52373707805596, 126.83725242600985 37.53411319148143, 126.8358656942957 37.537072465505254, 126.84248643305253 37.538863842507546))",1150054000,11500
강서구,11160,방화3동,1116072,"POLYGON ((126.82013821212502 37.58984554388895, 126.82891304761237 37.5855611764797, 126.82389178356348 37.5805115142759, 126.8220236465094 37.575582241609006, 126.82416731803413 37.570485617093354, 126.81863919885505 37.57226324907598, 126.80602869753355 37.57128492259161, 126.80889516025724 37.57881207766864, 126.81621938733282 37.58001867470521, 126.8167365218707 37.58455816281533, 126.82013821212502 37.58984554388895))",1150064100,11500
강서구,11160,방화2동,1116071,"POLYGON ((126.82013821212502 37.58984554388895, 126.8167365218707 37.58455816281533, 126.81621938733282 37.58001867470521, 126.80889516025724 37.57881207766864, 126.80602869753355 37.57128492259161, 126.81275701621882 37.57049397997027, 126.81488044973581 37.56716756862558, 126.81312289595681 37.56126204433651, 126.80975096248189 37.558910921279036, 126.80380323114795 37.5595180086395, 126.79987321567752 37.56261839353205, 126.80232429119955 37.56730459638131, 126.79512728153674 37.57419027772393, 126.79799133400897 37.58036436587069, 126.80289369340177 37.58621464221784, 126.79910601240701 37.59569886491464, 126.80393696882469 37.601857300987895, 126.80759006979085 37.60089755124775, 126.82013821212502 37.58984554388895))",1150064000,11500
강서구,11160,방화1동,1116070,"POLYGON ((126.80602869753355 37.57128492259161, 126.81863919885505 37.57226324907598, 126.82416731803413 37.570485617093354, 126.82524246644489 37.56422437472115, 126.82137927932729 37.562134442446194, 126.81312289595681 37.56126204433651, 126.81488044973581 37.56716756862558, 126.81275701621882 37.57049397997027, 126.80602869753355 37.57128492259161))",1150063000,11500
강서구,11160,공항동,1116069,"POLYGON ((126.81312289595681 37.56126204433651, 126.82137927932729 37.562134442446194, 126.82555098376375 37.557264746336614, 126.82523592749284 37.55461280687505, 126.8166586807632 37.5478239301026, 126.8156733301979 37.540053246972874, 126.80542840499083 37.54008921830378, 126.80090914554204 37.53503009075454, 126.79688612254975 37.53302974862096, 126.7938616681597 37.54104361952839, 126.78880225462409 37.54353706379955, 126.78198339188025 37.543449601019624, 126.77756215424237 37.54611355396897, 126.77324417717703 37.5459123450554, 126.76977011413412 37.55052082471595, 126.77145103135192 37.55434307460708, 126.77879087345151 37.55919525318415, 126.77986476402239 37.564245932540665, 126.78471963959866 37.56745669198498, 126.78496836516075 37.57090748246567, 126.79172648531066 37.57472630536462, 126.79512728153674 37.57419027772393, 126.80232429119955 37.56730459638131, 126.79987321567752 37.56261839353205, 126.80380323114795 37.5595180086395, 126.80975096248189 37.558910921279036, 126.81312289595681 37.56126204433651))",1150062000,11500
강서구,11160,발산1동,1116067,"POLYGON ((126.84030371472114 37.55576848582496, 126.8383863682457 37.545174879396555, 126.83200611815096 37.54333490679484, 126.82686940039885 37.53819083730896, 126.8242331426722 37.53788078753248, 126.81674221631081 37.5378396500627, 126.8156733301979 37.540053246972874, 126.8166586807632 37.5478239301026, 126.82523592749284 37.55461280687505, 126.82555098376375 37.557264746336614, 126.84030371472114 37.55576848582496))",1150061100,11500
강서구,11160,가양3동,1116066,"POLYGON ((126.87134888695947 37.56109009293546, 126.86947398168665 37.556984074155004, 126.86512578486752 37.55408291030297, 126.85726544386726 37.558270319307645, 126.86242039016902 37.56591332261665, 126.87134888695947 37.56109009293546))",1150060500,11500
강서구,11160,가양2동,1116065,"POLYGON ((126.85302823436479 37.57282468882299, 126.85984199399667 37.571847855292745, 126.86242039016902 37.56591332261665, 126.85726544386726 37.558270319307645, 126.85091872876224 37.56160678233281, 126.85022236288613 37.56647656753536, 126.85302823436479 37.57282468882299))",1150060400,11500
강서구,11160,가양1동,1116064,"POLYGON ((126.82891304761237 37.5855611764797, 126.85302823436479 37.57282468882299, 126.85022236288613 37.56647656753536, 126.85091872876224 37.56160678233281, 126.84325267837748 37.565180477737044, 126.84030371472114 37.55576848582496, 126.82555098376375 37.557264746336614, 126.82137927932729 37.562134442446194, 126.82524246644489 37.56422437472115, 126.82416731803413 37.570485617093354, 126.8220236465094 37.575582241609006, 126.82389178356348 37.5805115142759, 126.82891304761237 37.5855611764797))",1150060300,11500
강서구,11160,화곡8동,1116063,"POLYGON ((126.85384356957594 37.53382920487927, 126.85405286851844 37.52548390048836, 126.85098397861944 37.525098716169985, 126.845776963825 37.53389168127725, 126.84980232441009 37.53610324606306, 126.85384356957594 37.53382920487927))",1150059300,11500
강서구,11160,화곡6동,1116061,"POLYGON ((126.85439730639317 37.5530916557025, 126.85980386876007 37.551273052973414, 126.85692306146737 37.54329765579618, 126.84915810452722 37.546058387441256, 126.84636706669716 37.549233049770855, 126.84780974674173 37.5550261701609, 126.85439730639317 37.5530916557025))",1150059100,11500
강서구,11160,화곡4동,1116059,"POLYGON ((126.85803356301149 37.539897387918316, 126.86256806363903 37.538759034594854, 126.86558466813598 37.532799856575316, 126.86610073476395 37.52699964144669, 126.86057462514691 37.52630489837469, 126.85971974241885 37.53062490914378, 126.85547567143561 37.53399345081322, 126.85435257719116 37.53731033078367, 126.85803356301149 37.539897387918316))",1150057000,11500
강서구,11160,화곡3동,1116058,"POLYGON ((126.83200611815096 37.54333490679484, 126.8383863682457 37.545174879396555, 126.84248643305253 37.538863842507546, 126.8358656942957 37.537072465505254, 126.8325348945036 37.538953250433295, 126.83200611815096 37.54333490679484))",1150056000,11500
강서구,11160,화곡2동,1116057,"POLYGON ((126.85547567143561 37.53399345081322, 126.85971974241885 37.53062490914378, 126.86057462514691 37.52630489837469, 126.85405286851844 37.52548390048836, 126.85384356957594 37.53382920487927, 126.85547567143561 37.53399345081322))",1150055000,11500
강서구,11160,화곡본동,1116055,"POLYGON ((126.84915810452722 37.546058387441256, 126.85692306146737 37.54329765579618, 126.85803356301149 37.539897387918316, 126.85435257719116 37.53731033078367, 126.85547567143561 37.53399345081322, 126.85384356957594 37.53382920487927, 126.84980232441009 37.53610324606306, 126.845776963825 37.53389168127725, 126.84252506006656 37.53882587999314, 126.84915810452722 37.546058387441256))",1150059000,11500
강서구,11160,등촌3동,1116054,"POLYGON ((126.85091872876224 37.56160678233281, 126.85726544386726 37.558270319307645, 126.85439730639317 37.5530916557025, 126.84780974674173 37.5550261701609, 126.84030371472114 37.55576848582496, 126.84325267837748 37.565180477737044, 126.85091872876224 37.56160678233281))",1150053500,11500
강서구,11160,등촌2동,1116053,"POLYGON ((126.86637464321238 37.54859191094823, 126.86426635332332 37.54172958759955, 126.86576197147025 37.53648442128123, 126.86558466813598 37.532799856575316, 126.86256806363903 37.538759034594854, 126.85803356301149 37.539897387918316, 126.85692306146737 37.54329765579618, 126.85980386876007 37.551273052973414, 126.86637464321238 37.54859191094823))",1150053000,11500
강서구,11160,등촌1동,1116052,"POLYGON ((126.85726544386726 37.558270319307645, 126.86512578486752 37.55408291030297, 126.86940930716221 37.55140031794267, 126.86716429874264 37.54825913468198, 126.86637464321238 37.54859191094823, 126.85980386876007 37.551273052973414, 126.85439730639317 37.5530916557025, 126.85726544386726 37.558270319307645))",1150052000,11500
강서구,11160,염창동,1116051,"POLYGON ((126.86512578486752 37.55408291030297, 126.86947398168665 37.556984074155004, 126.87134888695947 37.56109009293546, 126.88525790116067 37.5516677871273, 126.89184663862764 37.547373974997114, 126.88736718003831 37.54350482420959, 126.88825757860099 37.54079733630232, 126.8872486543506 37.54079100234749, 126.88280520161935 37.545072121233225, 126.8727924099192 37.544853699294116, 126.86716429874264 37.54825913468198, 126.86940930716221 37.55140031794267, 126.86512578486752 37.55408291030297))",1150051000,11500
양천구,11150,신정4동,1115072,"POLYGON ((126.86057462514691 37.52630489837469, 126.86610073476395 37.52699964144669, 126.86749753088638 37.51976064430961, 126.85454941949692 37.51844750978848, 126.85370070283693 37.5189206441223, 126.85098397861944 37.525098716169985, 126.85405286851844 37.52548390048836, 126.86057462514691 37.52630489837469))",1147065000,11470
양천구,11150,목5동,1115071,"POLYGON ((126.88825757860099 37.54079733630232, 126.89339176028666 37.533030814524004, 126.89213569003026 37.52757969298779, 126.89057378109133 37.52792091672938, 126.88355902788395 37.52909447536579, 126.86927702836392 37.52742003525212, 126.87475973523975 37.53477343212077, 126.87849727034555 37.53836745253164, 126.8872486543506 37.54079100234749, 126.88825757860099 37.54079733630232))",1147055000,11470
양천구,11150,신정7동,1115070,"POLYGON ((126.86468606159418 37.51407314112323, 126.86611597292664 37.50925786230955, 126.87184221343028 37.51125494089203, 126.87556919864359 37.505720626918, 126.87335085283947 37.5028231455955, 126.86484290038425 37.50319788568579, 126.8602448049945 37.50714262450898, 126.85802673813076 37.510879491972354, 126.86468606159418 37.51407314112323))",1147068000,11470
양천구,11150,신정6동,1115069,"POLYGON ((126.8732486487875 37.520328875655174, 126.87209146381848 37.515692570883026, 126.88054908630636 37.51148026214697, 126.87556919864359 37.505720626918, 126.87184221343028 37.51125494089203, 126.86611597292664 37.50925786230955, 126.86468606159418 37.51407314112323, 126.8694196710094 37.51572449961709, 126.86749753088638 37.51976064430961, 126.8732486487875 37.520328875655174))",1147067000,11470
양천구,11150,신정3동,1115066,"POLYGON ((126.85370070283693 37.5189206441223, 126.85454941949692 37.51844750978848, 126.85802673813076 37.510879491972354, 126.8602448049945 37.50714262450898, 126.8521985385098 37.507310601432195, 126.84758421076914 37.50465623338784, 126.8421330711049 37.50273297478404, 126.84045080118607 37.497338425236606, 126.83850084850799 37.49784710329234, 126.8385046623421 37.49965438083505, 126.8312211095328 37.50541191299514, 126.82688081517314 37.50548972232896, 126.82529622550616 37.513385210403136, 126.82750646477032 37.51629061540964, 126.83701592046177 37.51284779189256, 126.84353539904168 37.510310596868585, 126.85056881151817 37.514181933614545, 126.85370070283693 37.5189206441223))",1147064000,11470
양천구,11150,신정2동,1115065,"POLYGON ((126.88191372979959 37.51939416754389, 126.88189648445959 37.5185794999475, 126.88156402353862 37.513970034765684, 126.88054908630636 37.51148026214697, 126.87209146381848 37.515692570883026, 126.8732486487875 37.520328875655174, 126.88191372979959 37.51939416754389))",1147063000,11470
양천구,11150,신정1동,1115064,"POLYGON ((126.85454941949692 37.51844750978848, 126.86749753088638 37.51976064430961, 126.8694196710094 37.51572449961709, 126.86468606159418 37.51407314112323, 126.85802673813076 37.510879491972354, 126.85454941949692 37.51844750978848))",1147062000,11470
양천구,11150,신월7동,1115063,"POLYGON ((126.83698179947808 37.522751383509295, 126.84153277399147 37.514285107208785, 126.83701592046177 37.51284779189256, 126.82750646477032 37.51629061540964, 126.828002136099 37.52127611512284, 126.83698179947808 37.522751383509295))",1147061100,11470
양천구,11150,신월6동,1115062,"POLYGON ((126.84652529900028 37.517241513953415, 126.85056881151817 37.514181933614545, 126.84353539904168 37.510310596868585, 126.83701592046177 37.51284779189256, 126.84153277399147 37.514285107208785, 126.84652529900028 37.517241513953415))",1147061000,11470
양천구,11150,신월5동,1115061,"POLYGON ((126.82686940039885 37.53819083730896, 126.83200611815096 37.54333490679484, 126.8325348945036 37.538953250433295, 126.8358656942957 37.537072465505254, 126.83725242600985 37.53411319148143, 126.83059611512643 37.53311218043022, 126.82686940039885 37.53819083730896))",1147060000,11470
양천구,11150,신월4동,1115060,"POLYGON ((126.84257291943153 37.52373707805596, 126.84652529900028 37.517241513953415, 126.84153277399147 37.514285107208785, 126.83698179947808 37.522751383509295, 126.84257291943153 37.52373707805596))",1147059000,11470
양천구,11150,신월3동,1115059,"POLYGON ((126.8242331426722 37.53788078753248, 126.82686940039885 37.53819083730896, 126.83059611512643 37.53311218043022, 126.83698179947808 37.522751383509295, 126.828002136099 37.52127611512284, 126.83054711509516 37.52390261457357, 126.82389942108053 37.53199443525418, 126.8242331426722 37.53788078753248))",1147058000,11470
양천구,11150,신월2동,1115058,"POLYGON ((126.84257291943153 37.52373707805596, 126.85098397861944 37.525098716169985, 126.85370070283693 37.5189206441223, 126.85056881151817 37.514181933614545, 126.84652529900028 37.517241513953415, 126.84257291943153 37.52373707805596))",1147057000,11470
양천구,11150,신월1동,1115057,"POLYGON ((126.83059611512643 37.53311218043022, 126.83725242600985 37.53411319148143, 126.84257291943153 37.52373707805596, 126.83698179947808 37.522751383509295, 126.83059611512643 37.53311218043022))",1147056000,11470
양천구,11150,목4동,1115054,"POLYGON ((126.87055756559812 37.53699225363709, 126.87475973523975 37.53477343212077, 126.86927702836392 37.52742003525212, 126.86610073476395 37.52699964144669, 126.86558466813598 37.532799856575316, 126.86576197147025 37.53648442128123, 126.87055756559812 37.53699225363709))",1147054000,11470
양천구,11150,목3동,1115053,"POLYGON ((126.86716429874264 37.54825913468198, 126.8727924099192 37.544853699294116, 126.8684197802003 37.54189602426231, 126.87055756559812 37.53699225363709, 126.86576197147025 37.53648442128123, 126.86426635332332 37.54172958759955, 126.86637464321238 37.54859191094823, 126.86716429874264 37.54825913468198))",1147053000,11470
양천구,11150,목2동,1115052,"POLYGON ((126.8872486543506 37.54079100234749, 126.87849727034555 37.53836745253164, 126.87475973523975 37.53477343212077, 126.87055756559812 37.53699225363709, 126.8684197802003 37.54189602426231, 126.8727924099192 37.544853699294116, 126.88280520161935 37.545072121233225, 126.8872486543506 37.54079100234749))",1147052000,11470
양천구,11150,목1동,1115051,"POLYGON ((126.86927702836392 37.52742003525212, 126.88355902788395 37.52909447536579, 126.89057378109133 37.52792091672938, 126.88382776477316 37.52352483439659, 126.88191372979959 37.51939416754389, 126.8732486487875 37.520328875655174, 126.86749753088638 37.51976064430961, 126.86610073476395 37.52699964144669, 126.86927702836392 37.52742003525212))",1147051000,11470
마포구,11140,아현동,1114078,"POLYGON ((126.96080686210321 37.55386236039188, 126.95274019493613 37.54062324687825, 126.95177926379607 37.54101988041011, 126.95274582000921 37.55017655149721, 126.95095658775557 37.55417382175528, 126.96080686210321 37.55386236039188))",1144055500,11440
마포구,11140,공덕동,1114077,"POLYGON ((126.96358226710812 37.55605635475154, 126.96448570553055 37.548705692021635, 126.9652717698598 37.545857357585284, 126.9605977865388 37.542661954880806, 126.95860566778204 37.53790540710785, 126.95849894380981 37.53778540853926, 126.9527948485397 37.54059877152098, 126.95274019493613 37.54062324687825, 126.96080686210321 37.55386236039188, 126.96358226710812 37.55605635475154))",1144056500,11440
마포구,11140,서강동,1114076,"POLYGON ((126.93581430873347 37.550311759319506, 126.93399987234109 37.54266210521482, 126.92756072062444 37.53502278894361, 126.91660453024498 37.537356735757825, 126.92239058787995 37.545515177227784, 126.92761372790474 37.55053349777882, 126.93580310019456 37.55058433409703, 126.93581430873347 37.550311759319506))",1144065500,11440
마포구,11140,도화동,1114075,"POLYGON ((126.9527948485397 37.54059877152098, 126.95849894380981 37.53778540853926, 126.95510588488571 37.53504756564974, 126.94717864071288 37.53213495568077, 126.94566733083212 37.526617542453366, 126.93918377413196 37.531505495586806, 126.9527948485397 37.54059877152098))",1144058500,11440
마포구,11140,상암동,1114074,"POLYGON ((126.9002933918596 37.57546698933881, 126.90522065831053 37.57409700522574, 126.90370105002282 37.57266722738834, 126.90119444468941 37.57045601318688, 126.89423687994895 37.57005784010207, 126.89395971183399 37.565309112473116, 126.89719378018647 37.56240490268481, 126.89641426300079 37.557093666794856, 126.88525790116067 37.5516677871273, 126.87134888695947 37.56109009293546, 126.86242039016902 37.56591332261665, 126.85984199399667 37.571847855292745, 126.8779661566318 37.57680133323819, 126.87876320682938 37.581327335058546, 126.88433284773288 37.588143322880526, 126.9002933918596 37.57546698933881))",1144074000,11440
마포구,11140,성산2동,1114073,"POLYGON ((126.91189786775719 37.56828466933316, 126.9189492508714 37.56509129800692, 126.9198367834445 37.56464729290465, 126.91875769824924 37.56414276186601, 126.9056776475048 37.560576216232505, 126.89641426300079 37.557093666794856, 126.89719378018647 37.56240490268481, 126.89395971183399 37.565309112473116, 126.89423687994895 37.57005784010207, 126.90119444468941 37.57045601318688, 126.90370105002282 37.57266722738834, 126.91189786775719 37.56828466933316))",1144073000,11440
마포구,11140,성산1동,1114072,"POLYGON ((126.9056776475048 37.560576216232505, 126.91875769824924 37.56414276186601, 126.9196968926503 37.55604119213395, 126.910891567876 37.55462163192281, 126.91028294748949 37.55525051389034, 126.9056776475048 37.560576216232505))",1144072000,11440
마포구,11140,연남동,1114071,"POLYGON ((126.91875769824924 37.56414276186601, 126.9198367834445 37.56464729290465, 126.92778174854314 37.562495624023775, 126.92929457368359 37.55903243698079, 126.92923858493053 37.558954401174645, 126.9196968926503 37.55604119213395, 126.91875769824924 37.56414276186601))",1144071000,11440
마포구,11140,망원2동,1114070,"POLYGON ((126.89641426300079 37.557093666794856, 126.9056776475048 37.560576216232505, 126.91028294748949 37.55525051389034, 126.89899211864251 37.552912917072085, 126.89184663862764 37.547373974997114, 126.88525790116067 37.5516677871273, 126.89641426300079 37.557093666794856))",1144070000,11440
마포구,11140,망원1동,1114069,"POLYGON ((126.91028294748949 37.55525051389034, 126.910891567876 37.55462163192281, 126.91375243141232 37.55142212606801, 126.90477679372508 37.548625558278545, 126.89884901883059 37.54351915927068, 126.89184663862764 37.547373974997114, 126.89899211864251 37.552912917072085, 126.91028294748949 37.55525051389034))",1144069000,11440
마포구,11140,합정동,1114068,"POLYGON ((126.92239058787995 37.545515177227784, 126.91660453024498 37.537356735757825, 126.90980671398273 37.53886879435198, 126.90613928523919 37.54004262194344, 126.89884901883059 37.54351915927068, 126.90477679372508 37.548625558278545, 126.91375243141232 37.55142212606801, 126.91510197285156 37.54701762849355, 126.92239058787995 37.545515177227784))",1144068000,11440
마포구,11140,서교동,1114066,"POLYGON ((126.9196968926503 37.55604119213395, 126.92923858493053 37.558954401174645, 126.92872097190046 37.556034533941734, 126.93896393713574 37.552305488685015, 126.93580310019456 37.55058433409703, 126.92761372790474 37.55053349777882, 126.92239058787995 37.545515177227784, 126.91510197285156 37.54701762849355, 126.91375243141232 37.55142212606801, 126.910891567876 37.55462163192281, 126.9196968926503 37.55604119213395))",1144066000,11440
마포구,11140,신수동,1114063,"POLYGON ((126.94282813879478 37.543815259464886, 126.93610231961364 37.533536049459336, 126.92756072062444 37.53502278894361, 126.93399987234109 37.54266210521482, 126.93581430873347 37.550311759319506, 126.94282813879478 37.543815259464886))",1144063000,11440
마포구,11140,염리동,1114061,"POLYGON ((126.95095658775557 37.55417382175528, 126.95274582000921 37.55017655149721, 126.95177926379607 37.54101988041011, 126.94662536351 37.54234918830361, 126.94890961943955 37.55405181915151, 126.9509325367384 37.55417268480662, 126.95095658775557 37.55417382175528))",1144061000,11440
마포구,11140,대흥동,1114060,"POLYGON ((126.94890961943955 37.55405181915151, 126.94662536351 37.54234918830361, 126.94282813879478 37.543815259464886, 126.93581430873347 37.550311759319506, 126.93580310019456 37.55058433409703, 126.93896393713574 37.552305488685015, 126.94890961943955 37.55405181915151))",1144060000,11440
마포구,11140,용강동,1114059,"POLYGON ((126.94282813879478 37.543815259464886, 126.94662536351 37.54234918830361, 126.95177926379607 37.54101988041011, 126.95274019493613 37.54062324687825, 126.9527948485397 37.54059877152098, 126.93918377413196 37.531505495586806, 126.93610231961364 37.533536049459336, 126.94282813879478 37.543815259464886))",1144059000,11440
서대문구,11130,연희동,1113076,"POLYGON ((126.93929342338052 37.57974505457151, 126.94884904065293 37.574017470876505, 126.94613964160305 37.569384870799325, 126.93657088052419 37.563437179860664, 126.93590521961934 37.56076787948512, 126.92929457368359 37.55903243698079, 126.92778174854314 37.562495624023775, 126.9198367834445 37.56464729290465, 126.9189492508714 37.56509129800692, 126.92399025962119 37.56911054768506, 126.92940186538561 37.573141637732796, 126.93872245503174 37.57735685597068, 126.93929342338052 37.57974505457151))",1141061500,11410
서대문구,11130,신촌동,1113075,"POLYGON ((126.94884904065293 37.574017470876505, 126.95179002648598 37.565660027682426, 126.95196253281068 37.55701242435864, 126.9509325367384 37.55417268480662, 126.94890961943955 37.55405181915151, 126.93896393713574 37.552305488685015, 126.92872097190046 37.556034533941734, 126.92923858493053 37.558954401174645, 126.92929457368359 37.55903243698079, 126.93590521961934 37.56076787948512, 126.93657088052419 37.563437179860664, 126.94613964160305 37.569384870799325, 126.94884904065293 37.574017470876505))",1141058500,11410
서대문구,11130,북아현동,1113074,"POLYGON ((126.96416674215902 37.55646372969648, 126.96358226710812 37.55605635475154, 126.96080686210321 37.55386236039188, 126.95095658775557 37.55417382175528, 126.9509325367384 37.55417268480662, 126.95196253281068 37.55701242435864, 126.96167611795677 37.55893807832084, 126.96416674215902 37.55646372969648))",1141055500,11410
서대문구,11130,충현동,1113073,"POLYGON ((126.95179002648598 37.565660027682426, 126.95576552249543 37.566548412659806, 126.9611678475869 37.56268447642959, 126.96791140790054 37.56387244877316, 126.96873633279075 37.56313604690827, 126.97169209525231 37.55921654641677, 126.96416674215902 37.55646372969648, 126.96167611795677 37.55893807832084, 126.95196253281068 37.55701242435864, 126.95179002648598 37.565660027682426))",1141056500,11410
서대문구,11130,북가좌2동,1113072,"POLYGON ((126.9152424555643 37.58424100958063, 126.91792000144513 37.58034997804668, 126.92294033557631 37.580125678094205, 126.9180997441898 37.57645092045272, 126.9166247382111 37.57244562899426, 126.90838837134714 37.57732436176021, 126.9152424555643 37.58424100958063))",1141072000,11410
서대문구,11130,북가좌1동,1113071,"POLYGON ((126.90522065831053 37.57409700522574, 126.90838837134714 37.57732436176021, 126.9166247382111 37.57244562899426, 126.91722697849016 37.57236637727011, 126.91189786775719 37.56828466933316, 126.90370105002282 37.57266722738834, 126.90522065831053 37.57409700522574))",1141071000,11410
서대문구,11130,남가좌2동,1113070,"POLYGON ((126.92294033557631 37.580125678094205, 126.92512021447408 37.58220639940366, 126.92940186538561 37.573141637732796, 126.92399025962119 37.56911054768506, 126.91722697849016 37.57236637727011, 126.9166247382111 37.57244562899426, 126.9180997441898 37.57645092045272, 126.92294033557631 37.580125678094205))",1141070000,11410
서대문구,11130,남가좌1동,1113069,"POLYGON ((126.91722697849016 37.57236637727011, 126.92399025962119 37.56911054768506, 126.9189492508714 37.56509129800692, 126.91189786775719 37.56828466933316, 126.91722697849016 37.57236637727011))",1141069000,11410
서대문구,11130,홍은2동,1113068,"POLYGON ((126.93051448519475 37.58910147357643, 126.93575441237547 37.593605788596975, 126.94069194338766 37.59480468811755, 126.94354855237141 37.58860723362227, 126.9383777751974 37.585429871209314, 126.93929342338052 37.57974505457151, 126.93872245503174 37.57735685597068, 126.92940186538561 37.573141637732796, 126.92512021447408 37.58220639940366, 126.92491504888254 37.58282829757469, 126.9302171100533 37.58559126746845, 126.93051448519475 37.58910147357643))",1141068500,11410
서대문구,11130,홍은1동,1113066,"POLYGON ((126.95521972472223 37.6028055028182, 126.95484771718951 37.59761368186209, 126.95840219139065 37.59286915755905, 126.94901165298917 37.59531479628642, 126.94929811220281 37.591889665297295, 126.94393870573742 37.58813801809778, 126.94354855237141 37.58860723362227, 126.94069194338766 37.59480468811755, 126.94451473597087 37.60203195380752, 126.9524752030572 37.60508692737045, 126.95521972472223 37.6028055028182))",1141066000,11410
서대문구,11130,홍제2동,1113065,"POLYGON ((126.95899265035453 37.582625966740245, 126.95999404935964 37.581017044457894, 126.96277252443328 37.57800302937317, 126.95565425846463 37.576080790881456, 126.94707996064183 37.585285063454315, 126.95353241624856 37.586360797364044, 126.95899265035453 37.582625966740245))",1141065500,11410
서대문구,11130,홍제3동,1113064,"POLYGON ((126.95840219139065 37.59286915755905, 126.960424902266 37.58868913291801, 126.95899265035453 37.582625966740245, 126.95353241624856 37.586360797364044, 126.94707996064183 37.585285063454315, 126.94393870573742 37.58813801809778, 126.94929811220281 37.591889665297295, 126.94901165298917 37.59531479628642, 126.95840219139065 37.59286915755905))",1141064000,11410
서대문구,11130,홍제1동,1113062,"POLYGON ((126.94393870573742 37.58813801809778, 126.94707996064183 37.585285063454315, 126.95565425846463 37.576080790881456, 126.95602794250746 37.57569600504501, 126.9528788323378 37.57209795116253, 126.95576552249543 37.566548412659806, 126.95179002648598 37.565660027682426, 126.94884904065293 37.574017470876505, 126.93929342338052 37.57974505457151, 126.9383777751974 37.585429871209314, 126.94354855237141 37.58860723362227, 126.94393870573742 37.58813801809778))",1141062000,11410
